id,nomb_ue,razon_soc,cod_scian,nom_activ,pers_ocup,tipo_vial,nomb_vial,tipo_evial,nom_evial,tip_evial2,nom_evial2,tip_evial3,nom_evial3,num_ext,letra_ext,edificio,edif_piso,num_int,letra_int,tipo_asent,nomb_asent,tipo_cc,c_ind_cc,num_local,cp,cve_ent,ent_fed,cve_mun,mun,cve_loc,loc,ageb,mza,tel,e_mail,web_site,tipo_estab,lat,lon,fecha_denu
6996928,VENTA DE MIEL DE ABEJA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,GONZALO LOPEZ CID,CALLE,PAULINO URIOSTEGI,CALLE,GABRIEL GARCIA,CALLE,IMELDA NIETO VELÁZQUEZ,219,,,,0,,COLONIA,WENCESLAO VICTORIA,,,,58616,16,MICHOACÁN DE OCAMPO       ,107,Zacapu,1,Zacapu,347,10,4361205610,,,Fijo,19.84272036,-101.7729632,2019-11
2720955,VENTA DE MIEL DE ABEJA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,FRANCISCO I. MADERO,CALLE,LOS TABACHINES,CALLE,VALENTIN GOMEZ FARIAS,CALLE,HORTELANOS,450,,,,,,COLONIA,CENTRLO,,,,60840,16,MICHOACÁN DE OCAMPO       ,15,Coalcomán de Vázquez Pallares,1,Coalcomán de Vázquez Pallares,362,39,,,,Fijo,18.77884074,-103.1551281,2010-07
2630597,VENTA DE MIEL DE ABEJA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,LA PIEDAD,CALLE,DURANGO,CALLE,URUAPAN,CALLE,JACONA,165,,,,,,COLONIA,JUAREZ,,,,58010,16,MICHOACÁN DE OCAMPO       ,53,Morelia,1,Morelia,467,25,,,,Fijo,19.69377365,-101.1989542,2014-12
2620729,VENTA DE MIEL DE ABEJA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,CALLE DE LA ZARCITA,CALLE,PRINCESA ERENDIRA,PRIVADA,NINGUNO,CALLE,ESMERALDA,163,,,,,,COLONIA,LA ZARCITA,,,,58600,16,MICHOACÁN DE OCAMPO       ,107,Zacapu,1,Zacapu,224,15,,,,Fijo,19.82320965,-101.7952327,2014-12
6957769,VENTA DE MIEL DE ABEJA HUEVOS DE GALLINA Y CODORNIZ SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,GENERAL NICOLAS REGULES,AVENIDA,GOBERNADOR AGUSTIN ARRIAGA RIVERA,CALLE,5 DE FEBRERO,CALLE,LICENCIADO JOSÉ VEGA DÍAZ,126,,,,0,,COLONIA,VALLE VERDE,,,,58688,16,MICHOACÁN DE OCAMPO       ,107,Zacapu,1,Zacapu,506,24,,,,Fijo,19.81320465,-101.7865923,2019-11
7524746,VENTA DE MIEL DE ABEJA SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,5 DE FEBRERO,CALLE,RAFAEL LEDEZMA,CALLE,M. W. MENDEZ,CALLE,TRIGUEROS,145,,,,,,COLONIA,VERGEL,,,,60070,16,MICHOACÁN DE OCAMPO       ,102,Uruapan,1,Uruapan,302,17,,,,Fijo,19.41355828,-102.0639633,2019-11
8750004,VENTA DE MIEL DE ABEJA SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,5 DE FEBRERO,CALLE,RAFAEL LEDEZMA,CALLE,MARCOS W. MENDEZ,CALLE,CUPATITZIO,144,,,,,,COLONIA,CUPATITZIO,,,,60070,16,MICHOACÁN DE OCAMPO       ,102,Uruapan,1,Uruapan,302,18,,,,Fijo,19.41390793,-102.0639312,2019-11
7598083,VENTA DE MIEL FREGOSO,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,ISSSTE,ANDADOR,JURISPRUDENCIA,ANDADOR,PUENTES FEDERALES,ANDADOR,AEROPUERTOS,22,A,,,,,COLONIA,FOVISSSTE,,,,59688,16,MICHOACÁN DE OCAMPO       ,108,Zamora,1,Zamora de Hidalgo,344,11,,,,Fijo,19.97361177,-102.287653,2019-11
9071419,VENTA DE MIEL LA ABEJITA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,JAIME NUNO,CALLE,GENERAL ANAYA,CALLE,SIMON BOLIVAR,CALLE,FRANCISCO GONZÁLEZ BOCANEGRA,31,,,,,,COLONIA,BELLA VISTA,,,,61120,16,MICHOACÁN DE OCAMPO       ,34,Hidalgo,1,Ciudad Hidalgo,175,12,,,,Fijo,19.68908484,-100.5606358,2019-11
6952928,VENTA DE MIEL NATURAL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,CAMELINAS,CALLE,NARDO,CALLE,LAUREL,CALLE,SIN REFERENCIA,81,,,,,,COLONIA,VISTA BELLA,,,,61604,16,MICHOACÁN DE OCAMPO       ,66,Pátzcuaro,79,Colonia Vista Bella (Lomas del Peaje),785,15,,,,Fijo,19.48809828,-101.5954774,2019-11
7070014,VENTA DE MIEL NATURAL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,APATZINGAN,CALLE,LINARES,CALLE,EL PORVENIR,CALLE,CHIAPAS,20,,,,,,COLONIA,LINDAVISTA,,,,61110,16,MICHOACÁN DE OCAMPO       ,34,Hidalgo,1,Ciudad Hidalgo,438,32,,,,Fijo,19.69704411,-100.5675431,2019-11
2578668,VENTA DE MIEL SILVESTRE Y NOPALES SIN NOMBRE,,461130,Comercio al por menor de frutas y verduras frescas,0 a 5 personas,CALLE,CUAUHTEMOC ORIENTE,PRIVADA,NINGUNO,CALLE,GENERAL PUEBLITA NORTE,CALLE,SANTOS DEGOLLADO ORIENTE,,SN,MERCADO PUBLICO,1,,,COLONIA,HEROES FERROCARRILEROS,MERCADO PUBLICO,AREA DE TIANGUIS,3 9 Y 10,61508,16,MICHOACÁN DE OCAMPO       ,112,Zitácuaro,1,Heróica Zitácuaro,173,42,,,,Fijo,19.43546111,-100.3467678,2013-07
2581574,VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,GENERAL LAZARO CARDENAS PONIENTE,CALLE,20 DE NOVIEMBRE,CALLE,GUADALUPE VICTORIA,CALLE,RUBÉN ROMERO PONIENTE,285,,,,0,,COLONIA,CENTRO,,,,59500,16,MICHOACÁN DE OCAMPO       ,51,Marcos Castellanos,1,San José de Gracia,53,82,,,,Fijo,19.98751151,-103.0256652,2010-07
7585992,VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,VICENTE GUERRERO,CALLE,SIMON BOLIVAR,CALLE,MARIANO MATAMOROS,CALLE,MELCHOR OCAMPO PONIENTE,68,,,,,,COLONIA,LA MANGANA,,,,61100,16,MICHOACÁN DE OCAMPO       ,34,Hidalgo,1,Ciudad Hidalgo,175,6,,,,Fijo,19.69203998,-100.5595499,2019-11
8918826,VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,ALLENDE,AVENIDA,RAYON,AVENIDA,GALEANA,CALLE,CORREGIDORA,0,SN,,,0,,COLONIA,COAHUAYANA DE HIDALGO,,,,60800,16,MICHOACÁN DE OCAMPO       ,14,Coahuayana,1,Coahuayana de Hidalgo,79,1,3139629702,,,Fijo,18.7035659,-103.6645857,2019-11
8051279,VENTA DE MIEL Y CAJETA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,FRANCISCO I. MADERO,CALLE,MORELOS,CALLE,HOMBRES ILUSTRES,CALLE,PORTAL ABASOLO,0,SN,,,0,,COLONIA,CENTRO,,,,59230,16,MICHOACÁN DE OCAMPO       ,86,Tanhuato,1,Tanhuato de Guerrero,59,19,,,,Fijo,20.28514387,-102.3280187,2019-11
2614539,VENTA DE MIEL Y PAPELERIA YURI,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,BATALLA DE COCULA,CALLE,REGIDOR DE GUADALAJARA,AVENIDA,CONSTITUYENTES DE 1824,CERRADA,CONSTITUYENTES DE 1824,166,,,,,,COLONIA,NICOLAS DE REGULES,,,,58149,16,MICHOACÁN DE OCAMPO       ,53,Morelia,1,Morelia,2139,30,,,,Fijo,19.72867676,-101.2330947,2014-12
2643318,VENTA DE PLASTICOS Y MIEL LA ABEJITA,,466114,"Comercio al por menor de cristalería, loza y utensilios de cocina",0 a 5 personas,CALLE,CUAUHTEMOC ORIENTE,PRIVADA,NINGUNO,CALLE,GENERAL PUEBLITA NORTE,CALLE,SANTOS DEGOLLADO ORIENTE,127,,MERCADO PUBLICO,1,,A PAR,COLONIA,HEROES FERROCARRILEROS,"TIANGUIS, BAZAR O PULGA",TIANGUIS AMPLIACION CUAUHTEMOC,4,61508,16,MICHOACÁN DE OCAMPO       ,112,Zitácuaro,1,Heróica Zitácuaro,173,42,,,,Fijo,19.43539033,-100.3466036,2014-12
7537636,MIEL PAPA PANCHO Y FRUTAS,,722519,Servicios de preparación de otros alimentos para consumo inmediato,0 a 5 personas,CALLE,JUAREZ,CALLE,NINGUNO,OTRO (ESPECIFIQUE),SIN REFERENCIA,CALLE,NINGUNO,,SN,,,,,PUEBLO,LA CANTERA,,,,59931,16,MICHOACÁN DE OCAMPO       ,84,Tangamandapio,4,La Cantera,285,1,3511501779,,,Semifijo,19.86368594,-102.417756,2019-11
2832297,GOTITA DE MIEL,,311999,Elaboración de otros alimentos,0 a 5 personas,CALLE,MORELOS,CALLE,COLOMBIA,CALLE,5 DE FEBRERO,CALLE,COSTA RICA,15,SN,,,,,COLONIA,JUSTO SIERRA,,,,62630,17,MORELOS,14,Mazatepec,1,Mazatepec,73,30,,,,Fijo,18.72983218,-99.36240879,2014-12
8446959,MOR-MIEL SPR DE RI,,311999,Elaboración de otros alimentos,0 a 5 personas,PRIVADA,20 DE NOVIEMBRE,CALLE,20 DE NOVIEMBRE,PRIVADA,20 DE NOVIEMBRE,CALLE,REFORMA,0,SN,,,0,,COLONIA,XOXOCOTLA CENTRO,,,,62680,17,MORELOS,35,Xoxocotla,1,Xoxocotla Centro,20,2,,,,Fijo,18.68878098,-99.24404044,2019-11
8757511,PRODUCTOR Y VENTA DE MIEL,,311999,Elaboración de otros alimentos,0 a 5 personas,PRIVADA,NINGUNO,OTRO (ESPECIFIQUE),AMATZINAT,CALLE,MORELOS,CALLE,NINGUNO,,SN,,,,,BARRIO,SAN JUAN,,,,62890,17,MORELOS,32,Zacualpan,1,Zacualpan de Amilpas,33,16,,,,Fijo,18.78243353,-98.7660844,2019-11
7094232,VENTA DE MIEL,,311999,Elaboración de otros alimentos,0 a 5 personas,CALLE,10 DE ABRIL,OTRO (ESPECIFIQUE),VICENTE GUERRERO,OTRO (ESPECIFIQUE),EJERC ITO LIBERTADOR,CALLEJON,CALLEJÓN DEL RECREO,112,,,,0,,COLONIA,GABRIEL TEPEPA,,,,62742,17,MORELOS,6,Cuautla,1,Cuautla,616,22,,,,Fijo,18.80798433,-98.94044016,2019-11
7158679,VENTA DE MIEL,,311999,Elaboración de otros alimentos,0 a 5 personas,CALLE,CALLE DE LA REFORMA,CALLE,VICENTE GUERRERO,CALLE,LICENCIADO BENITO JUAREZ,CALLE,VICENTE GUERRERO,5,,,,0,,COLONIA,CENTRO,,,,62972,17,MORELOS,10,Jantetelco,2,Amayuca,21,7,7351698343,,,Fijo,18.72572025,-98.799467,2019-11
7158913,VENTA DE MIEL DE ABEJA,,311999,Elaboración de otros alimentos,0 a 5 personas,AVENIDA,JONACATEPEC,CALLE,AXOCHIAPAN,CALLE,YECAPIXTLA,AVENIDA,CUERNAVACA,93,,,,,,COLONIA,MIGUEL LOPEZ DE NAVA,,,,62930,17,MORELOS,13,Jonacatepec,1,Jonacatepec de Leandro Valle,165,25,,,,Fijo,18.69249051,-98.80330062,2019-11
7322342,VENTA DE MIEL SIN NOMBRE,,311999,Elaboración de otros alimentos,0 a 5 personas,CALLE,NINGUNO,OTRO (ESPECIFIQUE),SIN REFERENCIA,CALLE,NINGUNO,CALLE,NINGUNO,,SN,,,,,COLONIA,MIGUEL HIDALGO,,,,62660,17,MORELOS,17,Puente de Ixtla,1,Puente de Ixtla,41,37,,,,Fijo,18.61797908,-99.32770948,2019-11
8446788,BODEGA APIMOR MEX S P R DE R L,APIMOR MEX S P R DE R L S DE RL ,431194,Comercio al por mayor de miel,6 a 10 personas,CARRETERA,ADOLFO LOPEZ MATEOS CARRETERA FEDERAL MEXICO-ACAPULCO,PRIVADA,ADOLFO LOPEZ MATEOS,OTRO (ESPECIFIQUE),SIN REFERENCIA,OTRO (ESPECIFIQUE),SIN REFERENCIA,2002,,,,,,COLONIA,ACATLIPA,,,,62586,17,MORELOS,18,Temixco,1,Temixco,744,29,7771133045,,,Fijo,18.8147167,-99.23336932,2019-11
2805886,DIPROANSA,DISTRIBUIDORA DE PRODUCTOS APICOLAS NATURALES SA DE CV,431194,Comercio al por mayor de miel,6 a 10 personas,PRIVADA,PRIVADA DE LAS 14 CASAS,PRIVADA,PRIVADA DE LAS 14 CASAS,AVENIDA,CUAUHTEMOC,CALLE,POTRERO VERDE,5,,,,,,COLONIA,CHAPULTEPEC,,,,62450,17,MORELOS,7,Cuernavaca,1,Cuernavaca,037A,4,7773142507,DIPROANSA@PRODIGY.NET.MX,WWW.DIPROANSA.COM.MX,Fijo,18.9213048,-99.21820107,2014-12
7241577,VENTA DE MIEL DENTRO DE LA VIVIENDA SIN NOMBRE,,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,MIGUEL HIDALGO,CALLEJON,CALLEJON DEL BESO,CALLE,INSURGENTES,CALLE,JOSÉ MARÍA MORELOS,94,,,,0,,COLONIA,RUBEN JARAMILLO,,,,62587,17,MORELOS,18,Temixco,1,Temixco,027A,22,7774962122,,,Fijo,18.82848714,-99.24380967,2019-11
2808812,ABARROTES Y MIEL,,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",0 a 5 personas,CALLE,CALLE DE CUAUHTEMOTZIN,CALLE,CALLE DE MOCTEZUMA,CALLE,VIA F. F.C. C. A ATLATLAHUCAN,CALLE,CALLE DE LA SOLEDAD ANAYA,17,,,,,,COLONIA,CUAUHTEMOC,,,,62757,17,MORELOS,6,Cuautla,1,Cuautla,1099,25,7351771427,,,Fijo,18.86791196,-98.92664175,2014-12
7174087,CHACARRAS CURISIDADES Y MIEL,,465212,Comercio al por menor de juguetes,0 a 5 personas,AVENIDA,PROFESOR ROMULO F. HERNANDEZ,CALLE,CALLE DE LA SELVA,AVENIDA,NACIONAL,AVENIDA,NACIONAL,1,70,MERCADO PUBLICO,1,0,,COLONIA,OAXTEPEC CENTRO,MERCADO PUBLICO,MERCADO OAXTEPEC,70,62738,17,MORELOS,29,Yautepec,13,Oaxtepec,108,13,,,,Semifijo,18.90622143,-98.97121133,2019-11
2847947,LA CASA DE LA MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,PLAZUELA DE LAS AMERICAS,OTRO (ESPECIFIQUE),NIÑOS HEROES,OTRO (ESPECIFIQUE),PLAZUELA DEL RECREO,CALLE,SOR JUANA INÉS DE LA CRUZ,0,SN,,,0,,PUEBLO,SAN CARLOS,,,,62737,17,MORELOS,29,Yautepec,3,Los Arcos,451,13,,,,Fijo,18.89097763,-99.0253157,2010-07
8987722,MIEL APIAZTECA,MIEL DE ABEJA AZTECA SOCIEDAD DE PRODUCCION RURAL DE RESPONSABLILIDAD LIMITADA,461190,Comercio al por menor de otros alimentos,11 a 30 personas,PRIVADA,NINGUNO,CALLEJON,NINGUNO,CALLE,NACIONAL,OTRO (ESPECIFIQUE),SIN REFERENCIA,,SN,,,,,PUEBLO,XOCHITLAN,,,,62826,17,MORELOS,30,Yecapixtla,18,Xochitlán,236,11,,MIELDEABEJAAZTECA@HOTMAIL.COM,,Fijo,18.88139048,-98.82663023,2019-11
6955634,MIEL PURA DE ABEJA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALZADA,CALZADA DE LOS PINOS,CALLE,20 DE NOVIEMBRE,CARRETERA,CARRETERA ZAPATA-ZACATEPEC (AVENIDA EMILIANO ZAPATA),CALLE,20 DE NOVIEMBRE,22,,,,0,,COLONIA,SAN PEDRO DE LOS PINOS,,,,62790,17,MORELOS,28,Xochitepec,6,Chiconcuac,384,23,,,,Fijo,18.78207095,-99.20611001,2019-11
2814948,MIEL Y SUS DERIVADOS, ,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,PEREDO,CALLE,JIMÉNEZ VILLAGRÁN,CALLE,NINGUNO,CALLE,NIGROMANTE,,,,,,SN,BARRIO,SAN FRANCISCO,,,,62930,17,MORELOS,13,Jonacatepec,1,Jonacatepec de Leandro Valle,146,5,,,,Fijo,18.68500163,-98.80277607,2014-12
2791091,PRODUCTOS DE MIEL CHIPAME,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CARRETERA,CARRETERA ALPUYECA-JOJUTLA,CALLE,BENITO JUAREZ,CALLE,BENITO JUAREZ,CALLE,BENITO JUÁREZ,0,SN,,,0,,COLONIA,XOXOCOTLA CENTRO,,,,62680,17,MORELOS,35,Xoxocotla,1,Xoxocotla Centro,20,12,,,,Semifijo,18.69179893,-99.24973557,2010-07
7242002,PRODUCTOS Y ARTICULOS DE BELLEZA MIEL,,465111,Comercio al por menor de artículos de perfumería y cosméticos,0 a 5 personas,CALLE,EJERCITO TRIGARANTE,CALLE,ESCONDIDA,CALLE,CALLE DEL BESO,CALLE,PLAN DE IGUALA,50,,,,0,,COLONIA,RUBEN JARAMILLO,,,,62587,17,MORELOS,18,Temixco,1,Temixco,636,18,,,,Fijo,18.83297172,-99.23967129,2019-11
2848423,TIENDA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,AVENIDA,PROFESOR ROMULO F. HERNANDEZ,CALLE,CALLE DE LA SELVA,AVENIDA,NACIONAL,AVENIDA,NACIONAL,1,70,MERCADO PUBLICO,1,68,,COLONIA,OAXTEPEC CENTRO,MERCADO PUBLICO,MERCADO OAXTEPEC,68,62738,17,MORELOS,29,Yautepec,13,Oaxtepec,108,13,,,,Semifijo,18.90622143,-98.97121133,2010-07
8974190,TIENDA DE MIEL Y PRODUCTOS ARTESANALES,,461160,Comercio al por menor de dulces y materias primas para repostería,0 a 5 personas,CALLE,LUCIANO F. REBOLLEDO,CALLE,5 DE MAYO,CALLE,LUCHADORES,OTRO (ESPECIFIQUE),SIN REFERENCIA,0,SN,,,0,,PUEBLO,PROGRESO,,,,62574,17,MORELOS,11,Jiutepec,9,Progreso,67,41,,,,Fijo,18.88433968,-99.15433115,2019-11
9121643,VENTA DE AGUACATE Y MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CERRADA,CERRADA DE LAS CEBOLLAS,CALLE,CALLE DE LA BASCULA,CIRCUITO,NINGUNO,CIRCUITO,NINGUNO,,SN,CENTRO Y PLAZA COMERCIAL,5,,,AMPLIACION,TETELCINGO,CENTRO Y PLAZA COMERCIAL,11 DE DICIEMBRE,SN,62757,17,MORELOS,6,Cuautla,1,Cuautla,438,16,,,,Fijo,18.86831819,-98.93467859,2019-11
7485915,VENTA DE ARTICULOS ELABORADOS CON MIEL VIDA MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,PRIVADA,LOS VIVIEROS,PRIVADA,DE LA CRUZ,PRIVADA,NINGUNO,PRIVADA,LOS VIVIEROS,1,,,,,,COLONIA,JARDINES DE LOS REYES,,,,62130,17,MORELOS,7,Cuernavaca,1,Cuernavaca,45,4,7772391544,,,Fijo,18.96181642,-99.25634917,2019-11
7340183,VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,AVENIDA,FERROCARRIL,CERRADA,FERROCARRIL,CERRADA,DEL ROSARIO,CERRADA,CERRADA DE LAS ÁGUILAS,,SN,,,,,COLONIA,CUAUTLIXCO,,,,62747,17,MORELOS,6,Cuautla,1,Cuautla,508,4,,,,Fijo,18.83594732,-98.94988136,2019-11
7486315,VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,17 DE OCTUBRE,CALLE,2,CALLE,PINO,CALLE,2,7,,,,,,COLONIA,LA CAMINERA,,,,62115,17,MORELOS,7,Cuernavaca,1,Cuernavaca,140A,10,,,,Fijo,18.98298004,-99.24793056,2019-11
7174940,VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,PLAZA JOSE MARIA MORELOS,CALLE,SUFRAGIO EFECTIVO,OTRO (ESPECIFIQUE),PLAZA MORELOS,CALLE,PLAZA MORELOS,1,,,,0,,COLONIA,CENTRO,,,,62820,17,MORELOS,30,Yecapixtla,1,Yecapixtla,24,29,,,,Fijo,18.88345839,-98.86508963,2019-11
2851137,VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,6 a 10 personas,CALLE,MOLOTLA,CALLE,AGRARISMO,CALLE,CALLE DE LOS FRESNOS,CALLE,PLAZA PRINCIPAL,0,SN,,,0,,BARRIO,TECAMACHALCO,,,,62850,17,MORELOS,16,Ocuituco,1,Ocuituco,25,12,,,,Fijo,18.87665175,-98.77755159,2010-07
9085189,VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,CENTEOTZIHUATL,CARRETERA,AUTOPISTA MEXICO-ACAPULCO,CALLE,MOLOTLALZINGO,CALLE,MOCTEZUMA,211,B,,,,,COLONIA,CUAUHTEMOC,,,,62200,17,MORELOS,7,Cuernavaca,1,Cuernavaca,558,42,,,,Fijo,18.97641555,-99.23123714,2019-11
8595367,VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,OTILIO MONTAÑO,CALLE,24 DE DICIEMBRE,CALLE,FLORES MAGON,CALLE,NINGUNO,53,,,,,,COLONIA,10 DE ABRIL,,,,62587,17,MORELOS,18,Temixco,1,Temixco,299,31,7771192385,,,Fijo,18.82304755,-99.24066097,2019-11
2843730,VENTA DE MIEL DE ABEJA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,20 DE NOVIEMBRE,PRIVADA,20 DE NOVIEMBRE,CALLE,ZAPATA,CALLE,ABEDULES,62,,,,,,COLONIA,SAN JOSE,,,,62574,17,MORELOS,11,Jiutepec,9,Progreso,461,4,,,,Fijo,18.88762413,-99.14842128,2010-07
2794269,VENTA DE MIEL NATURAL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,AVENIDA,UNIVERSIDAD,CALLE,ERNESTO BURCIEGA,CALLE,CAMINO ANTIGUO A TEPOZTLAN,ANDADOR,NINGUNO,6,,,,0,,COLONIA,LIENZO DEL CHARRO,,,,62130,17,MORELOS,7,Cuernavaca,1,Cuernavaca,11,13,,,,Fijo,18.9683357,-99.24419346,2014-12
7173670,VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,AVENIDA,CENTRAL,CALLE,LOS FRESNOS,CALLE,DIVISION DEL NORTE,CALLE,TABACHINES,100,,,,,,COLONIA,TEHUIXTLERA,,,,62736,17,MORELOS,29,Yautepec,5,Cocoyoc,856,70,,,,Fijo,18.88669187,-98.96150013,2019-11
7520540,VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,NAYARIT,CALLE,SIN REFERENCIA,CALLE,PASEO DE LOS FICUS,CALLE,PASEO DE LOS CIPRÉS,30,,,,,,COLONIA,PLAZA FORUM,,,,62370,17,MORELOS,7,Cuernavaca,1,Cuernavaca,126A,1,,,,Fijo,18.92744636,-99.19845619,2019-11
7508639,VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,MORELOS,CALLE,MATAMOROS,CALLE,HIDALGO,CALLE,LÁZARO CÁRDENAS,18,,,,,,BARRIO,SAN JUAN,,,,62510,17,MORELOS,9,Huitzilac,1,Huitzilac,35,2,,,,Fijo,19.02831344,-99.26561623,2019-11
7029678,VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,MARIANO MATAMOROS,CALLE,ALHONDIGA DE GRANADITAS,CALLE,ASUNCION,CALLE,JUSTO SIERRA,10,,,,0,,COLONIA,CENTRO,,,,62895,17,MORELOS,32,Zacualpan,6,Tlacotepec,141,3,,,,Fijo,18.81120253,-98.75217969,2019-11
8678511,VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,VIA CENTRAL,CALLE,ABASOLO,PRIVADA,NINGUNO,CALLE,ABASOLO,,SN,,,,,COLONIA,MIGUEL HIDALGO,,,,62664,17,MORELOS,17,Puente de Ixtla,1,Puente de Ixtla,56,22,,,,Fijo,18.6177602,-99.32551385,2019-11
8163594,VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,AVENIDA,REFORMA,CALLE,MOCTEZUMA,CALLE,CALLE DEL BOSQUE,AVENIDA,EMILIANO ZAPATA,,SN,,,,,COLONIA,CENTRO,,,,62730,17,MORELOS,29,Yautepec,1,Yautepec de Zaragoza,663,8,,,,Fijo,18.88882715,-99.06069347,2019-11
2835303,VENTA DE MIEL VIRGEN,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,AVENIDA,CUAUHTEMOC,CALLE,NINGUNO,CALLE,LAZARO CARDENAS,CALLE,LÁZARO CÁRDENAS,0,SN,,,0,,COLONIA,SAN NICOLAS GALEANA,,,,62785,17,MORELOS,31,Zacatepec,2,San Nicolás Galeana,197,40,,,,Fijo,18.64385969,-99.20877212,2014-12
7123474,VENTA DE MIEL,,311999,Elaboración de otros alimentos,0 a 5 personas,CALLE,JOSE MARIA MORELOS ORIENTE,AVENIDA,PRISCILIANO SANCHEZ NORTE,CALLE,UNION,AVENIDA,IGNACIO ALLENDE ORIENTE,280,,,,,,COLONIA,TEPIC CENTRO,,,,63000,18,NAYARIT,17,Tepic,1,Tepic,1190,19,3111963082,,,Fijo,21.50713024,-104.8871941,2019-11
7106578,VENTA DE MIEL SIN NOMBRE,,311999,Elaboración de otros alimentos,0 a 5 personas,CALLE,ZACATECAS SUR,CALLE,FERNANDO MONTAÑO ORIENTE,CALLE,JOSE MARIA MERCADO,CALLE,URES,419,,,,,,COLONIA,SAN ANTONIO,,,,63159,18,NAYARIT,17,Tepic,1,Tepic,332,13,,,,Fijo,21.49972043,-104.8960901,2019-11
7257463,APICOLA RICOBE,,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,AGUSTIN DE ITURBIDE,CALLE,BENITO JUAREZ,CALLE,VICENTE GUERRERO,CALLE,SAN FRANCISCO,35,,,,,,BARRIO,LA OTRA BANDA,,,,63923,18,NAYARIT,2,Ahuacatlán,1,Ahuacatlán,132,25,3241031834,,,Fijo,21.05428997,-104.486358,2019-11
7123909,COMPRA VENTA MIEL DE ABEJA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,COYOACAN ORIENTE,CALLE,ROSA NAVARRO,CALLE,FERNANDO MONTAÑO,AVENIDA,FRANCISCO I. MADERO ORIENTE,273,,,,,,COLONIA,MAGISTERIAL,,,,63040,18,NAYARIT,17,Tepic,1,Tepic,258,38,3111596569,,,Fijo,21.51715947,-104.883081,2019-11
7107762,EXPENDIO DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,CISNE,CALLE,GOLONDRINA,CALLE,CALANDRIA,CALLE,CIGÜEÑA,43,,,,0,,COLONIA,EL FAISAN,,,,63082,18,NAYARIT,17,Tepic,1,Tepic,953,22,,,,Fijo,21.52831323,-104.8909852,2019-11
